,time,passes,recirculated,discarded,keff,keff_relative_uncertainty,keff_absolute_uncertainty,neutrons_per_cycle,power_normalization_value,DEM_step_increment,threshold,time_step
1180,12744.0,59.0,1350,310,0.9487528195120083,0.0002957683225560032,0.00028061102994734517,200000,10000000.0,1,79.2,10.8
1181,12754.8,59.05,1350,315,0.9497078561415033,0.0003053577455685656,0.0002900006499001251,200000,10000000.0,1,79.2,10.8
1182,12765.6,59.1,1350,287,0.9516183586758317,0.00029214264215662275,0.00027800830162830615,200000,10000000.0,1,79.2,10.8
1183,12776.4,59.15,1350,313,0.9518818674805789,0.00028869590625630427,0.00027480439838124907,200000,10000000.0,1,79.2,10.8
1184,12787.2,59.2,1350,307,0.9519286501640671,0.00031261847381803485,0.0002975904817979527,200000,10000000.0,1,79.2,10.8
1185,12798.0,59.25,1350,305,0.952496428038061,0.0003054216561035678,0.0002909130364841174,200000,10000000.0,1,79.2,10.8
1186,12808.8,59.3,1350,350,0.9541160879751256,0.00029612063466204794,0.00028253346151246454,200000,10000000.0,1,79.2,10.8
1187,12819.6,59.35,1350,312,0.9542994195860064,0.0003103073478012719,0.00029612612190002677,200000,10000000.0,1,79.2,10.8
1188,12830.4,59.4,1350,308,0.956517914891593,0.00028119554474056313,0.0002689685761320491,200000,10000000.0,1,79.2,10.8
1189,12841.2,59.45,1350,312,0.956859812911535,0.00030454747027417356,0.00029140923542922696,200000,10000000.0,1,79.2,10.8
1190,12852.0,59.5,1350,324,0.9578294239586608,0.0002905072583964751,0.0002782563999657055,200000,10000000.0,1,79.2,10.8
1191,12862.8,59.55,1350,334,0.9592708165424633,0.00027753493431136825,0.0002662311630559251,200000,10000000.0,1,79.2,10.8
1192,12873.6,59.6,1350,323,0.9601033479279504,0.0002935338117471671,0.00028182279538850786,200000,10000000.0,1,79.2,10.8
1193,12884.4,59.65,1350,320,0.9616071928636987,0.00028337745970402736,0.00027249780354683564,200000,10000000.0,1,79.2,10.8
1194,12895.2,59.7,1350,326,0.9620491865603519,0.00028764661428930737,0.00027673019129386745,200000,10000000.0,1,79.2,10.8
1195,12906.0,59.75,1350,300,0.963007084747685,0.00028563340866891043,0.0002750669961887916,200000,10000000.0,1,79.2,10.8
1196,12916.8,59.8,1350,298,0.964003495972465,0.00030340096955225326,0.0002924795953298076,200000,10000000.0,1,79.2,10.8
1197,12927.6,59.85,1350,294,0.9648170168315771,0.0002958065234999679,0.0002853991675625588,200000,10000000.0,1,79.2,10.8
1198,12938.4,59.9,1350,315,0.9653429409290152,0.0002919877929930083,0.0002818683548032431,200000,10000000.0,1,79.2,10.8
